,Unnamed: 0,post_id,time,text,reaction_count,label
558,566,510225504475091,2022-11-19 20:01:57,"UPDATE: More than 130 Moms Demand Action volunteers across the country won elections up and down the ballot this cycle, demonstrating the political power of our volunteers as candidates for office. Here are a few highlights:⁠ ⁠ In Minnesota, six Moms Demand Action volunteers won their elections, flipping the state Senate to a Gun Sense Majority. Among them is Erin Maye Quade—one of the first Black women and one of the first LGBTQ+ women ever to be elected to the Minnesota State Senate.⁠ ⁠ In Rhode Island, seven Moms Demand Action volunteers were elected, including Jennifer Boylan, who dedicated countless hours for nearly a decade as a Moms Demand Action volunteer, working to pass strong gun… More",530,1
559,567,510007251163583,2022-11-19 12:09:29,"A 15-year-old boy was shot in the neck and another young person was shot in the leg in two separate incidents in Detroit last night, near the city’s tree lighting event. People should be able to attend public events without the fear of being shot. DETROITNEWS.COM 2 shootings confirmed near Detroit tree lighting, police chief says",130,1
560,568,509409091223399,2022-11-18 18:50:07,"Friends say 40-year-old Marla Jordan Hudgens wanted to end her marriage when she was shot and killed by her husband, along with their children, 3-year-old Christopher Hudgens, and 6-month-old twins, Gwen and Faye. The man then shot himself. A Maryland man shot and killed his former girlfriend, 39-year-old JoAnna Cottle and her three children Kaelyn Parson, 13; and 4-year-old twins Kinsey Cottle and Jayson Cottle. Police said there was a former protective order involving the couple. AZFAMILY.COM Wife wanted to end marriage before husband killed her, kids at Phoenix home, friends say",1100,1
561,569,509168404580801,2022-11-18 10:57:39,"An estimated 4.6 million children and teens live in homes with at least one loaded, unlocked gun. On National Injury Prevention Day, Be SMART for Kids: Make sure guns are inaccessible to kids, and—where possible—stored unloaded, locked and separate from ammunition.",132,1
562,570,508426324655009,2022-11-17 14:13:17,"Our deepest gratitude to House Speaker Nancy Pelosi whose steadfast leadership and commitment to protecting our communities and our children has led to historic progress on gun safety. We look forward to working with her on this critical work in her next chapter. #ThankYouMadamSpeaker Speaker Emerita Nancy Pelosi was live. November 17, 2022 at 12:59 PM · Join me as I make a major announcement on the Floor of the House of Representatives.",611,1
563,571,507483991415909,2022-11-16 11:50:26,Did you know that not all states have programs to ensure that gun owners who become legally barred from having a gun actually relinquish them? Illegal gun removal programs enable officials to identify and remove guns that pose the highest risk to the public—including from people who have been convicted of a serious crime or placed under a prohibiting restraining order. Illegal gun removal a way to enforce our existing gun laws to save lives. Read more here:,172,1
564,572,507391251425183,2022-11-16 10:51:20,"Houston Chronicle shares the heartbreaking stories of local children and teens whose lives were stolen by gun violence this year. Guns are the number one killer of children and teens in the US. HOUSTONCHRONICLE.COM The number of Houston kids killed by gun violence is rising, reflecting national crisis",54,1
565,573,506831261481182,2022-11-15 19:00:26,HEARTBREAKING: Thirteen-year-old Jayz Agnew was raking leaves in his front yard last week when a bullet struck him in the head. He died a few days later. Jayz’s mother said he wanted to become an emergency room doctor. WASHINGTONPOST.COM Prince George’s 8th-grader shot while raking leaves outside his home has died,515,1
566,574,452482087049922,2022-11-15 11:10:18,"More than 125 Moms Demand Action volunteers elected, a record 5,000 Gun Sense Candidates running in all 50 states, and 6 million voter contacts later...We defied polls, made history, and elected leaders who will fight the gun industry's extreme agenda. Text READY to 644-33 to get involved with volunteers doing the work on the ground to end gun violence. #DemandASeat",562,1
567,575,506082854889356,2022-11-14 19:00:02,"Three years ago today, Students Demand Action volunteer leader Mia Tretta survived a shooting at Saugus High School, but her best friend and another student did not. In this piece, she shares how schools should support students in the aftermath of trauma. EDWEEK.ORG How a School Shooting Survivor Found Healing in Activism",171,1
568,576,505884408242534,2022-11-14 12:30:51,"UPDATE: The students killed in a shooting at the University of Virginia have been identified as Lavel Davis, Jr., D’Sean Perry, and Devin Chandler. All three were members of the football team. A suspect, who is reportedly a former member of the team, has been taken into custody. WRIC.COM University of Virginia confirms identities of three football players killed in shooting",9900,1
569,577,505787551585553,2022-11-14 09:59:59,"Three people were killed and two others wounded in a shooting at a University of Virginia parking garage last night. Police are still searching for a student they believe to be responsible for the attack. Classes have been canceled and students are sheltering in place. Our hearts are with the victims, their loved ones, and the entire Charlottesville community at this painful and terrifying time. APNEWS.COM 3 dead in University of Virginia shooting; suspect sought",203,1
570,578,505022424995399,2022-11-13 12:11:59,"IT'S OFFICIAL! Voters re-elected a Gun Sense Majority in the US Senate! Our grassroots army of volunteers worked tirelessly, making calls, knocking on doors, writing postcards, doing everything they could to get out the vote for candidates who are committed to gun safety. Your hard work paid off!",2000,1
571,579,504347585062883,2022-11-12 19:00:03,"U.S. Senator Raphael Warnock's election in Georgia is going to a runoff on December 6. If we're going to keep passing historic gun safety legislation in Congress, we need to make sure he is re-elected. You can help by making calls to get out the vote. Sign up! FORMS.EVERYTOWN.ORG Phonebank to Elect Gun Sense Candidates!",92,1
572,580,504226635074978,2022-11-12 14:30:03,"HEARTBREAKING: Nine-month-old Darius King Grigsby was shot and killed on Wednesday while his mother and a friend walked him in a stroller in Merced, California. Firearms are number one killer of children in the U.S. YOURCENTRALVALLEY.COM Merced mourns for 9-month-old killed in drive-by shooting",309,1
573,581,504109165086725,2022-11-12 10:52:03,"The red wave this year was indeed Moms Demand Action for Gun Sense in America volunteers. More than 125 volunteers ran for office and WON nationwide—including six in Minnesota, nine in Michigan, seven in Rhode Island, and sixteen in Illinois. Threaten our safety? They'll take your jobs. That's the power of grassroots organizing. Text READY to 644-33 to join your local Moms Demand Action chapter.",517,1
574,582,503514575146184,2022-11-11 19:00:03,Action is the counterweight to apathy. We can reclaim our safety and save lives by taking action to end gun violence. Join Moms Demand Action volunteers in your state who are working to make our communities safe: Text READY to 644-33.,95,1
575,583,503324248498550,2022-11-11 12:36:01,An NBC exit poll found that 56% percent of 2022 voters support stricter gun safety measures— further proof that voters want candidates who are on the right side of gun safety. NBCNEWS.COM Five key takeaways from the 2022 midterm results (so far),318,1
576,584,503191575178484,2022-11-11 09:49:01,"On Veterans Day, we honor all who have served, and continue to serve, our country. Thank you for your sacrifice.",1700,1
577,585,502479925249649,2022-11-10 13:38:05,"ALL HANDS ON DECK! To save the Gun Sense Majority in the US Senate, we must do everything we can to get out the vote during the Georgia Senate runoff. You can help! Text GEORGIA to 644-33 to join our phonebanking team!",449,1
